ticker,score_period,period_end,leverage_proxy,debt_to_assets,cash_to_assets,net_margin,fcf_to_assets,accrual_proxy,current_ratio,assets,liabilities,cash,current_assets,current_liabilities,total_debt,accounts_receivable,ppe_net,revenue,net_income,cfo,capex,fcf,interest_expense,depreciation,cogs,sga,company_name,sector_group,industry_group,index_memberships,cik,sec_available,assets_latest,liabilities_latest,cash_latest,current_assets_latest,current_liabilities_latest,total_debt_latest,accounts_receivable_latest,ppe_net_latest,revenue_latest,net_income_latest,cfo_latest,capex_latest,fcf_latest,interest_expense_latest,depreciation_latest,cogs_latest,sga_latest,leverage_proxy_is_assumption,debt_to_assets_is_assumption,cash_to_assets_is_assumption,net_margin_is_assumption,fcf_to_assets_is_assumption,accrual_proxy_is_assumption,current_ratio_is_assumption,assets_is_assumption,liabilities_is_assumption,cash_is_assumption,current_assets_is_assumption,current_liabilities_is_assumption,total_debt_is_assumption,revenue_is_assumption,net_income_is_assumption,cfo_is_assumption,capex_is_assumption,fcf_is_assumption,interest_expense_is_assumption,depreciation_is_assumption,last_close,ret_1m,ret_3m,vol_3m,drawdown_6m,market_data_available,last_close_is_assumption,ret_1m_is_assumption,ret_3m_is_assumption,vol_3m_is_assumption,drawdown_6m_is_assumption,reference_period_end,news_mentions_30d,risk_news_mentions_30d,news_data_available,news_mentions_30d_is_assumption,risk_news_mentions_30d_is_assumption,assumption_metric_count,stale_fact_count,data_quality_score,data_quality_note,beneish_m,velocity_signal_count,velocity_trigger,negative_fcf_quarters_l4,fcf_ebitda_conversion,cash_burn_to_cash,ebitda_proxy,net_debt,net_debt_to_ebitda,ebitda_interest_coverage,score_leverage,score_debt,score_net_debt_ebitda,score_interest_coverage,score_cash,score_margin,score_fcf,score_current_ratio,score_negative_fcf_quarters,score_fcf_conversion,score_cash_burn,score_fcf_sustainability,financial_performance_score,score_negative_momentum,score_volatility,score_drawdown,market_implied_risk_score,sector_base_risk,sector_quality_score,score_sloan_accruals,score_beneish,accounting_integrity_assumption_used,accounting_integrity_score,fraud_quality_subscore,fraud_risk_subscore,fraud_watch_flag,news_sentiment_score,news_sentiment_assumption_used,facility_liquidity_score,facility_liquidity_risk_proxy,behavioral_payment_score,behavioral_payment_risk_proxy,sector_density_count,sector_density_score,connectivity_contagion_score,connectivity_contagion_risk_proxy,governance_discipline_score,governance_discipline_risk_proxy,collateral_recovery_score,collateral_recovery_risk_proxy,raw_surveillance_score,surveillance_score,ewif_score,alert_level,alert_tier,top_risk_drivers,top_driver_objects
LIN,2024Q1,2024-03-31,0.4993092461448467,0.2528905870785468,0.0603382826987939,0.1926070632764567,0.066523952356653,-0.037848332856236,0.9105566752380292,80347000000.0,40118000000.0,4848000000.0,13102000000.0,14389000000.0,20319000000.0,5009000000.0,24418000000.0,32761000000.0,6310000000.0,9351000000.0,4006000000.0,5345000000.0,77000000.0,3817000000.0,,3333000000.0,Linde plc,Industrials,,Nasdaq 100; S&P 500,1707925,True,86817000000.0,47076000000.0,5056000000.0,13325000000.0,15198000000.0,26989000000.0,4966000000.0,28260000000.0,33986000000.0,6898000000.0,10350000000.0,5261000000.0,5089000000.0,77000000.0,3763000000.0,,3433000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,452.44903564453125,0.03759409546578141,0.13647400199348714,0.13886786204761126,-0.022257872499712117,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,3,0,92.2,Strong quarterly public-data coverage,,0,False,,,,10204000000.0,15471000000.0,1.5161701293610348,132.5194805194805,75.06907538551533,91.03320596910899,89.83829870638965,100.0,55.16914134939695,88.89105949146851,83.26197617832649,41.05566752380292,50.0,50.0,50.0,50.0,74.92426940044543,81.07900033224786,86.11321379523888,93.32263825008637,86.8382841258577,45,75.0,83.7848332856236,,True,81.87910135734744,83.7848332856236,16.215166714376394,False,80.89642288306247,True,75.90052656869483,24.09947343130517,88.09799685430025,11.902003145699751,141,51.8,88.22651243324846,11.773487566751541,86.27455521166105,13.725444788338947,90.12531255141089,9.874687448589114,82.2012779716446,82.2012779716446,82.2012779716446,Green,None,Financial Performance: 75; Facility & Liquidity: 76; News & Sentiment: 81,"[('financial_performance_score', 74.92426940044543), ('facility_liquidity_score', 75.90052656869483), ('news_sentiment_score', 80.89642288306247)]"
LITE,2024Q1,2024-03-30,0.7201331906290879,0.18,0.101082173861339,0.18,0.08,0.02,5.19521410579345,4204500000.0,3027800000.0,425000000.0,1650000000.0,317600000.0,2573200000.0,,578700000.0,1645000000.0,25900000.0,126300000.0,231000000.0,-104700000.0,35500000.0,104300000.0,,,Lumentum,Technology,Communications Equipment,S&P 500,1633978,True,4218700000.0,3084000000.0,520700000.0,1717300000.0,392800000.0,2573200000.0,197100000.0,726400000.0,1645000000.0,25900000.0,126300000.0,231000000.0,-104700000.0,35500000.0,104300000.0,1092900000.0,348200000.0,False,True,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,47.349998474121094,-0.023107132625852733,-0.11096507761290475,0.6194047040125962,-0.19527535092913229,True,False,False,False,False,False,2024-03-30,0,0,False,True,True,14,0,63.7,Quarterly assumption-heavy; use with caution,,0,False,,,,165700000.0,2148200000.0,12.96439348219674,4.667605633802817,44.48002140563682,95.5,10.0,68.33802816901408,71.02347824609686,87.0,88.0,100.0,50.0,50.0,50.0,50.0,68.26016975786087,31.50582039784921,14.272323599527642,54.120774845144624,33.29963961417383,42,81.0,74.0,,True,68.04008487893043,74.0,26.0,False,53.32787073444517,True,84.84778901604284,15.152210983957161,72.03607430402694,27.96392569597306,43,72.8,57.27041197326726,42.72958802673274,68.97203983070216,31.02796016929784,64.83502974480649,35.16497025519351,65.1607959750673,65.1607959750673,65.1607959750673,Green,None,Market-Implied Risk: 33; News & Sentiment: 53; Connectivity & Contagion: 57,"[('market_implied_risk_score', 33.29963961417383), ('news_sentiment_score', 53.32787073444517), ('connectivity_contagion_score', 57.27041197326726)]"
LLY,2024Q1,2024-03-31,0.65,0.3840875147591233,0.0384745908497345,0.170822665033953,0.05,0.038512123984455,1.3543749092649249,63943500000.0,9296000000.0,2460200000.0,25188800000.0,18598100000.0,24559900000.0,7885600000.0,13624000000.0,35932000000.0,6138000000.0,3675400000.0,1353600000.0,1661000000.0,562700000.0,1565300000.0,7128800000.0,7607000000.0,Lilly (Eli),Healthcare,Pharmaceuticals,S&P 500,59478,True,112476000000.0,,7268000000.0,55629000000.0,35228000000.0,40868000000.0,17760000000.0,24675000000.0,65179000000.0,20640000000.0,16813000000.0,1353600000.0,,485900000.0,1997000000.0,11052000000.0,11094000000.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,767.2572021484375,0.03221528654271899,0.341695326767846,0.25741011734133684,-0.018074486644179766,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,7,0,81.9,Usable quarterly coverage; some missing fields,,0,False,,,,8266000000.0,22099700000.0,2.6735664166465036,14.689888039808068,55.0,81.19343639306575,77.10722638922493,100.0,44.23729542486725,85.62339975509295,75.0,67.71874546324625,50.0,50.0,50.0,50.0,70.65334482505524,100.0,63.764980443110524,94.57765400674607,86.11421148328553,40,85.0,68.4463628046635,,True,73.58594497346033,68.4463628046635,31.553637195336506,False,81.25310918915933,True,76.36461055824077,23.63538944175923,82.472949796801,17.527050203198996,52,69.6,89.44201700531036,10.557982994689638,80.74762150035804,19.252378499641964,78.35218287829082,21.64781712170918,78.88901831014823,78.88901831014823,78.88901831014823,Green,None,Financial Performance: 71; Accounting Integrity: 74; Facility & Liquidity: 76,"[('financial_performance_score', 70.65334482505524), ('accounting_integrity_score', 73.58594497346033), ('facility_liquidity_score', 76.36461055824077)]"
LMT,2024Q1,2024-03-31,0.8790095154922403,0.3532922147626585,0.0507614213197969,0.07,0.04,0.03,1.297135431380304,54963000000.0,48313000000.0,2790000000.0,22958000000.0,17699000000.0,19418000000.0,2257000000.0,8354000000.0,75048000000.0,5017000000.0,8557000000.0,1649000000.0,6908000000.0,916000000.0,1687000000.0,,,Lockheed Martin,Aerospace & Defense,Aerospace & Defense,S&P 500,936468,True,59840000000.0,53119000000.0,4121000000.0,25362000000.0,23335000000.0,22868000000.0,3901000000.0,8875000000.0,75048000000.0,5017000000.0,8557000000.0,1649000000.0,6908000000.0,916000000.0,1687000000.0,67429000000.0,,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,431.45831298828125,0.062184723185238155,0.015462904571944991,0.14872859493348833,-0.010735923514591739,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,12,0,68.9,Quarterly assumption-heavy; use with caution,,0,False,,,,7620000000.0,16628000000.0,2.1821522309711288,8.318777292576419,22.7987312677013,83.50308389280062,83.17847769028872,86.19541484716157,50.38071065989845,66.0,70.0,64.85677156901521,50.0,50.0,50.0,50.0,64.10146554742954,53.86572614298625,85.12714050665117,96.77922294562248,78.5906965317533,48,69.0,71.0,,True,66.92073277371478,71.0,29.0,False,72.3257879301055,True,71.96046391841823,28.039536081581772,74.83402225900454,25.16597774099546,10,90.0,78.97097102531009,21.029028974689908,72.90606984018393,27.09393015981607,73.37081906534712,26.62918093465288,71.82122388102574,71.82122388102574,71.82122388102574,Green,None,Financial Performance: 64; Accounting Integrity: 67; Facility & Liquidity: 72,"[('financial_performance_score', 64.10146554742954), ('accounting_integrity_score', 66.92073277371478), ('facility_liquidity_score', 71.96046391841823)]"
LNT,2024Q1,2024-03-31,0.74,0.4392413403614458,0.0015060240963855,0.1753328309469982,-0.01,-0.0135542168674698,0.5584677419354839,21248000000.0,65984000000.0,32000000.0,1108000000.0,1984000000.0,9333000000.0,426000000.0,17354000000.0,3981000000.0,698000000.0,986000000.0,1484000000.0,-995000000.0,407000000.0,699000000.0,589000000.0,,Alliant Energy,Utilities,Electric Utilities,S&P 500,352541,True,24991000000.0,,556000000.0,1697000000.0,2123000000.0,12028000000.0,476000000.0,20344000000.0,4362000000.0,810000000.0,1169000000.0,1484000000.0,,512000000.0,846000000.0,625000000.0,,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,46.79719924926758,0.05549730210573678,-0.008249065878457418,0.18569484930486216,-0.04652202113061665,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,7,0,81.9,Usable quarterly coverage; some missing fields,,0,False,,,,1804000000.0,9301000000.0,5.155764966740577,4.4324324324324325,41.5,75.09483245481928,40.55293791574279,67.16216216216216,21.004016064257,86.29992464204973,40.50000000000001,18.615591397849464,50.0,50.0,50.0,50.0,48.96994051520894,48.62515568692377,77.86103013902756,86.043393660815,70.84319316225545,48,69.0,81.35542168674698,,True,65.32605459495386,81.35542168674698,18.64457831325302,False,63.9125787356904,True,50.82660920589374,49.17339079410626,67.36799751858123,32.632002481418766,27,79.2,75.10195267015303,24.898047329846975,68.35885735469363,31.641142645306374,60.821658538144746,39.178341461855254,62.03710375219934,62.03710375219934,62.03710375219934,Green,None,Financial Performance: 49; Facility & Liquidity: 51; Collateral & Recovery: 61,"[('financial_performance_score', 48.96994051520894), ('facility_liquidity_score', 50.82660920589374), ('collateral_recovery_score', 60.821658538144746)]"
LOW,2024Q1,2024-02-02,1.3600909199665032,0.8558440004785262,0.0220361287235315,0.08,0.03,0.02,1.225012846865365,41795000000.0,56845000000.0,921000000.0,19071000000.0,15568000000.0,35770000000.0,,17653000000.0,86286000000.0,6654000000.0,9864000000.0,2213000000.0,7651000000.0,332000000.0,2194000000.0,,,Lowe's,Consumer Discretionary,Home Improvement Retail,S&P 500,60667,True,54144000000.0,64061000000.0,982000000.0,20955000000.0,19463000000.0,39819000000.0,1090000000.0,18362000000.0,86286000000.0,6654000000.0,9864000000.0,2213000000.0,7651000000.0,332000000.0,2194000000.0,57401000000.0,16791000000.0,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,244.02316284179688,0.05842036523284477,0.14854602363667668,0.20724271717276102,-0.024022912326055135,True,False,False,False,False,False,2024-02-02,0,0,False,True,True,12,0,68.9,Quarterly assumption-heavy; use with caution,,0,False,,,,9180000000.0,34849000000.0,3.796187363834423,27.650602409638555,0.0,24.41559995214739,58.396877269426284,100.0,34.690752482354334,69.0,65.0,61.25064234326825,50.0,50.0,50.0,50.0,51.41709689413292,83.09100393944611,73.5514565654478,92.79312630218347,83.14519560235912,48,69.0,74.0,,True,61.17854844706646,74.0,26.0,False,70.79772686941944,True,61.30515013973421,38.69484986026579,67.16463254142232,32.83536745857768,35,76.0,80.71488339494549,19.28511660505451,67.40319789736137,32.596802102638634,37.07802383233546,62.92197616766454,64.74439449627383,64.74439449627383,64.74439449627383,Green,None,Collateral & Recovery: 37; Financial Performance: 51; Accounting Integrity: 61,"[('collateral_recovery_score', 37.07802383233546), ('financial_performance_score', 51.41709689413292), ('accounting_integrity_score', 61.17854844706646)]"
LRCX,2024Q1,2024-03-31,0.5611458096845399,0.28,0.3103863038953153,0.09,0.04,0.02,2.819003410540962,18279650000.0,10257549000.0,5673753000.0,12488436000.0,4430089000.0,5219034000.0,2203707000.0,2181741000.0,18435591000.0,5358217000.0,6173264000.0,759186000.0,5414078000.0,186462000.0,386277000.0,,,Lam Research,Industrials,,Nasdaq 100; S&P 500,707549,True,21345260000.0,11483641000.0,6390659000.0,14516995000.0,6568425000.0,5219034000.0,3378071000.0,2405522000.0,18435591000.0,5358217000.0,6173264000.0,759186000.0,5414078000.0,186462000.0,386277000.0,9456532000.0,981704000.0,False,True,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,95.39664459228516,0.03774173222909383,0.2329976333694901,0.3366398595952584,-0.021022927590173213,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,14,0,63.7,Quarterly assumption-heavy; use with caution,,0,False,,,,5930956000.0,-454719000.0,-0.0766687528958232,31.807853610923406,68.32812854731903,89.0,100.0,100.0,100.0,72.0,70.0,96.0633447018032,50.0,50.0,50.0,50.0,82.82127480545802,97.16627222824835,50.56002340079027,93.69312172294804,80.47313911732888,45,75.0,74.0,,True,75.320637402729,74.0,26.0,False,80.08295200030184,True,97.46120284827239,2.538797151727607,86.2181425352806,13.781857464719394,141,51.8,82.34950300285837,17.65049699714163,81.84927979239512,18.150720207604877,91.68881693028251,8.311183069717487,84.24707095605936,84.24707095605936,84.24707095605936,Green,None,Accounting Integrity: 75; News & Sentiment: 80; Market-Implied Risk: 80,"[('accounting_integrity_score', 75.320637402729), ('news_sentiment_score', 80.08295200030184), ('market_implied_risk_score', 80.47313911732888)]"
LULU,2024Q1,2024-01-28,0.4032549058149243,0.0,0.3164114027457363,0.08,0.03,0.02,2.4892258197799126,7091941000.0,2859860000.0,2243971000.0,4060577000.0,1631261000.0,0.0,124769000.0,1545811000.0,11102600000.0,1579183000.0,1602477000.0,680802000.0,921675000.0,736966000.0,496228000.0,,,Lululemon Athletica,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,1397187,True,8456743000.0,3494903000.0,1807202000.0,4262701000.0,1887548000.0,0.0,190657000.0,2033720000.0,11102600000.0,1579183000.0,1602477000.0,680802000.0,921675000.0,,496228000.0,4818468000.0,4066556000.0,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,390.6499938964844,-0.16365155118010688,-0.23284632779541747,0.3899363265342201,-0.23595222404554006,True,False,False,False,False,False,2024-01-28,0,0,False,True,True,12,0,68.9,Quarterly assumption-heavy; use with caution,,0,False,,,,2812377000.0,-2243971000.0,-0.7978912499995555,3.8161556978205238,84.67450941850757,100.0,100.0,62.70194622275655,100.0,69.0,65.0,94.78451639559825,50.0,50.0,50.0,50.0,80.68455244854027,11.192278700763755,41.67727891096332,47.34129599240999,33.40361786804569,48,69.0,74.0,,True,75.81227622427014,74.0,26.0,False,54.707174668584926,True,95.4941813060369,4.505818693963107,81.21432087835575,18.78567912164425,35,76.0,55.113062974337545,44.886937025662455,75.81922845777585,24.18077154222415,99.03758475098256,0.9624152490174396,73.06186842763984,73.06186842763984,73.06186842763984,Green,None,Market-Implied Risk: 33; News & Sentiment: 55; Connectivity & Contagion: 55,"[('market_implied_risk_score', 33.40361786804569), ('news_sentiment_score', 54.707174668584926), ('connectivity_contagion_score', 55.113062974337545)]"
LUV,2024Q1,2024-03-31,0.78,0.42,0.2323005164084624,0.0147113872875645,-0.0195180187683935,-0.054444999722361,1.0863803680981594,36018000000.0,28346000000.0,8367000000.0,13281000000.0,12225000000.0,4929000000.0,58000000.0,19561000000.0,26714000000.0,393000000.0,2354000000.0,3057000000.0,-703000000.0,118000000.0,1565000000.0,,,Southwest Airlines,Transportation,Passenger Airlines,S&P 500,92380,True,29061000000.0,,3231000000.0,5645000000.0,10921000000.0,4929000000.0,98000000.0,20245000000.0,28063000000.0,441000000.0,1842000000.0,2673000000.0,-831000000.0,118000000.0,1560000000.0,,,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,27.94619369506836,-0.14371585670293896,-0.0011960952731536745,0.4352809561412141,-0.16192931605269123,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,7,0,81.9,Usable quarterly coverage; some missing fields,,0,False,,,,2076000000.0,-3438000000.0,-1.6560693641618498,17.593220338983052,36.0,77.5,100.0,100.0,97.34507746126936,45.8845549150258,36.216891554222926,54.31901840490797,50.0,50.0,50.0,50.0,66.36283803726957,49.800650787807726,35.58988048234824,59.67844732455146,48.35632619823581,58,49.0,85.4444999722361,,True,74.84031901308201,85.4444999722361,14.555500027763898,False,53.88701451029877,True,79.01642917348835,20.983570826511652,76.58825734293825,23.41174265706175,11,89.33333333333333,57.97774969126587,42.02225030873413,73.61246479091551,26.38753520908449,78.15442570559044,21.84557429440956,68.03140390883192,68.03140390883192,68.03140390883192,Green,None,Market-Implied Risk: 48; News & Sentiment: 54; Connectivity & Contagion: 58,"[('market_implied_risk_score', 48.35632619823581), ('news_sentiment_score', 53.88701451029877), ('connectivity_contagion_score', 57.97774969126587)]"
LVS,2024Q1,2024-03-31,0.8105436573311368,0.32,0.2391150859025653,0.1398626349121398,0.1154624617557072,-0.0909390444810543,1.3020857745488634,21245000000.0,17220000000.0,5080000000.0,5556000000.0,4267000000.0,3874665000.0,420000000.0,11266000000.0,11211000000.0,1568000000.0,3500000000.0,1047000000.0,2453000000.0,782000000.0,1254000000.0,,1142000000.0,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,S&P 500,1300514,True,21920000000.0,19986000000.0,3841000000.0,4832000000.0,4222000000.0,,742000000.0,11673000000.0,13017000000.0,1627000000.0,3023000000.0,1168000000.0,1855000000.0,746000000.0,1464000000.0,,1188000000.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,49.39045715332031,-0.05172424400357534,0.05735677873404432,0.27838894801800446,-0.06425346613423732,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,4,0,89.6,Strong quarterly public-data coverage,,0,False,,,,3604000000.0,-1205335000.0,-0.33444367369589345,4.608695652173913,31.92751235584843,86.0,100.0,68.04347826086956,98.36726288538479,80.97939523682096,98.63873852671216,65.10428872744318,50.0,50.0,50.0,50.0,75.45118622145323,64.33919468351108,60.268508663665926,80.7239601597288,68.44388783563527,48,69.0,89.09390444810543,,True,82.42437400034771,89.09390444810543,10.906095551894566,False,70.6572997842536,True,87.83724830799271,12.16275169200729,86.26741600543235,13.732583994567648,35,76.0,76.14120948288658,23.85879051711342,83.8055304905105,16.194469509489494,82.10318040438766,17.896819595612342,79.52501130561147,79.52501130561147,79.52501130561147,Green,None,Market-Implied Risk: 68; News & Sentiment: 71; Financial Performance: 75,"[('market_implied_risk_score', 68.44388783563527), ('news_sentiment_score', 70.6572997842536), ('financial_performance_score', 75.45118622145323)]"
LYB,2024Q1,2024-03-31,0.6,0.0044779379641764,0.0636467889908256,0.0675309782435574,0.0732852774137177,-0.0607798165137614,2.1151634631181206,36624000000.0,13072900000.0,2331000000.0,12875000000.0,6087000000.0,164000000.0,,15532000000.0,31393000000.0,2120000000.0,4346000000.0,1662000000.0,2684000000.0,488000000.0,1503000000.0,26771000000.0,1575000000.0,LyondellBasell,Materials,Specialty Chemicals,S&P 500,1489393,True,34003000000.0,,3443000000.0,10868000000.0,6129000000.0,226000000.0,3392000000.0,15833000000.0,30153000000.0,-738000000.0,2262000000.0,1878000000.0,384000000.0,477000000.0,1390000000.0,27576000000.0,1610000000.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,88.07568359375,0.03281827167456708,0.0823599123180403,0.17350322310954377,-0.006508156710740565,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,4,0,89.6,Strong quarterly public-data coverage,,0,False,,,,4111000000.0,-2167000000.0,-0.527122354658234,8.424180327868852,62.50000000000001,99.8880515508956,100.0,86.59067622950819,56.8233944954128,65.25929347306722,85.9855832241153,87.30326926236242,50.0,50.0,50.0,50.0,77.15002980392904,70.58997807951008,80.29935537809125,98.04755298677783,82.97896214812637,50,65.0,86.07798165137613,,True,82.67061123223975,86.07798165137613,13.922018348623865,False,77.6344900152419,True,83.3926856805979,16.607314319402093,88.70453485342156,11.295465146578437,25,80.0,83.07743096970525,16.922569030294753,86.00040351910417,13.999596480895832,94.02772509094758,5.972274909052416,82.91673042916584,82.91673042916584,82.91673042916584,Green,None,Financial Performance: 77; News & Sentiment: 78; Accounting Integrity: 83,"[('financial_performance_score', 77.15002980392904), ('news_sentiment_score', 77.6344900152419), ('accounting_integrity_score', 82.67061123223975)]"
LYV,2024Q1,2024-03-31,0.62,0.28,0.3249769135977698,0.0215411656632389,0.0369554675694772,-0.0345431089042644,0.9204981105027096,20030189000.0,3294563000.0,6509349000.0,10427780000.0,11328410000.0,5076000000.0,2279906000.0,2116632000.0,23401287000.0,504091000.0,1195996000.0,455771000.0,740225000.0,341720000.0,534206000.0,,3808217000.0,Live Nation Entertainment,Communication Services,Movies & Entertainment,S&P 500,1335258,True,22912533000.0,,7094200000.0,10974392000.0,11028850000.0,,2009055000.0,3415771000.0,25201406000.0,495972000.0,1395316000.0,1061705000.0,333611000.0,316033000.0,638872000.0,,4091759000.0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,105.7699966430664,0.09063717242596248,0.12461449453498497,0.23710444334077466,-0.009736924813211645,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,6,0,84.4,Usable quarterly coverage; some missing fields,,0,False,,,,1380017000.0,-1433349000.0,-1.038645900738904,4.038443755121151,59.50000000000001,89.0,100.0,65.19221877560575,100.0,48.61646626529556,68.4777337847386,42.04981105027096,50.0,50.0,50.0,50.0,69.20402554176786,79.10241575583083,67.57911133184507,97.0789225560365,81.2534832145708,45,75.0,83.45431089042644,,True,76.61287494896922,83.45431089042644,16.54568910957356,False,76.38794926981576,True,81.86968570551296,18.130314294487036,82.17013735922325,17.829862640776753,11,89.33333333333333,84.03165730052001,15.96834269947999,80.85358615284366,19.14641384715634,87.88060383126518,12.119396168734824,79.0106904176239,79.0106904176239,79.0106904176239,Green,None,Financial Performance: 69; News & Sentiment: 76; Accounting Integrity: 77,"[('financial_performance_score', 69.20402554176786), ('news_sentiment_score', 76.38794926981576), ('accounting_integrity_score', 76.61287494896922)]"
